timestamp,engine_temp,rpm,engine_load,fuel_rate,speed_knots,oil_pressure,coolant_temp,vibration,weather_status,engine_status
2026-01-05 01:10:00,80.0,1084,82,218,19,4.78,73.2,0.8,calm,critical
2026-01-05 01:15:00,90.3,1041,76,202,21,4.41,83.9,0.35,calm,warning
2026-01-05 01:20:00,87.7,1139,88,207,23,4.75,81.4,0.32,calm,normal
2026-01-05 01:25:00,81.9,1121,84,218,18,4.07,73.3,0.4,moderate,normal
2026-01-05 01:30:00,82.4,1255,63,233,24,4.1,77.0,0.42,rough,normal
2026-01-05 01:35:00,95.6,1109,69,209,23,4.46,87.0,0.43,moderate,warning
2026-01-05 01:40:00,84.2,1220,71,196,21,4.69,77.2,0.83,calm,critical
2026-01-05 01:45:00,84.9,1362,89,239,24,4.21,79.9,0.85,calm,critical
2026-01-05 01:50:00,85.2,1310,61,231,23,4.31,77.6,0.69,moderate,warning
2026-01-05 01:55:00,94.5,1319,72,193,23,4.22,84.9,0.32,storm,warning
2026-01-05 02:00:00,103.2,1086,75,187,21,4.35,95.0,0.72,storm,critical
2026-01-05 02:05:00,84.2,1043,66,211,22,4.69,76.1,0.24,moderate,normal
2026-01-05 02:10:00,91.3,1391,61,239,24,4.4,84.3,0.89,calm,critical
2026-01-05 02:15:00,82.3,1058,63,232,24,4.29,75.3,0.77,calm,critical
2026-01-05 02:20:00,80.4,1156,78,223,18,4.11,71.4,0.73,rough,warning
2026-01-05 02:25:00,88.3,1320,86,202,24,4.01,82.9,0.66,moderate,warning
2026-01-05 02:30:00,82.1,1356,79,235,18,4.56,76.7,0.83,calm,critical
2026-01-05 02:35:00,81.8,1146,79,225,19,4.14,76.4,0.29,calm,normal
2026-01-05 02:40:00,92.8,1086,63,235,24,4.46,84.9,0.26,calm,warning
2026-01-05 02:45:00,90.2,1098,87,183,21,4.78,81.6,0.7,calm,warning
2026-01-05 02:50:00,87.2,1416,80,202,24,4.68,80.3,0.24,moderate,normal
2026-01-05 02:55:00,92.4,1166,73,208,19,4.01,84.7,0.34,moderate,warning
2026-01-05 03:00:00,84.7,1100,69,228,20,4.18,75.0,0.29,calm,normal
2026-01-05 03:05:00,79.5,1159,84,233,19,4.67,71.9,0.58,moderate,normal
2026-01-05 03:10:00,87.1,1237,88,210,19,4.77,80.0,0.46,moderate,normal
2026-01-05 03:15:00,91.5,1358,71,180,18,4.75,84.3,0.8,calm,critical
2026-01-05 03:20:00,78.8,1300,77,196,20,4.19,70.0,0.77,rough,critical
2026-01-05 03:25:00,99.2,1312,66,187,23,4.79,89.9,0.81,calm,critical
2026-01-05 03:30:00,88.5,1022,66,204,21,4.02,79.7,0.54,calm,normal
2026-01-05 03:35:00,92.7,1497,89,208,21,4.69,83.1,0.36,calm,warning
2026-01-05 03:40:00,96.1,1290,82,186,20,4.54,90.6,0.76,moderate,critical
2026-01-05 03:45:00,82.0,1097,82,195,20,4.5,74.3,0.27,rough,normal
2026-01-05 03:50:00,93.7,1103,68,232,18,4.05,84.2,0.68,calm,warning
2026-01-05 03:55:00,85.1,1214,64,193,22,4.43,75.9,0.44,calm,normal
2026-01-05 04:00:00,85.2,1458,89,222,20,4.48,77.8,0.24,calm,normal
2026-01-05 04:05:00,86.8,1078,62,190,18,4.6,80.8,0.76,moderate,critical
2026-01-05 04:10:00,92.5,1378,76,195,20,4.37,84.5,0.88,rough,critical
2026-01-05 04:15:00,95.1,1197,72,218,24,4.51,86.1,0.75,calm,warning
2026-01-05 04:20:00,98.1,1275,63,212,20,4.53,92.1,0.49,rough,critical
2026-01-05 04:25:00,88.0,1236,75,206,22,4.06,80.6,0.25,calm,normal
2026-01-05 04:30:00,87.4,1305,88,232,19,4.44,77.6,0.83,calm,critical
2026-01-05 04:35:00,100.0,1214,62,205,22,4.52,93.1,0.81,storm,critical
2026-01-05 04:40:00,87.7,1287,86,218,18,4.69,77.7,0.82,calm,critical
2026-01-05 04:45:00,89.9,1137,83,226,19,4.32,82.6,0.4,rough,normal
2026-01-05 04:50:00,91.7,1217,85,205,19,4.66,85.9,0.27,moderate,warning
2026-01-05 04:55:00,82.4,1233,69,193,19,4.37,75.0,0.27,calm,normal
2026-01-05 05:00:00,86.8,1421,75,214,18,4.76,77.9,0.59,calm,normal
2026-01-05 05:05:00,84.5,1244,74,197,21,4.7,74.8,0.7,rough,warning
2026-01-05 05:10:00,90.3,1054,85,239,23,4.43,82.1,0.79,moderate,critical
2026-01-05 05:15:00,91.9,1011,76,185,24,4.15,85.5,0.83,rough,critical
2026-01-05 05:20:00,86.0,1222,80,229,22,4.75,77.3,0.24,calm,normal
2026-01-05 05:25:00,85.9,1375,86,229,21,4.38,76.4,0.68,rough,warning
2026-01-05 05:30:00,87.1,1170,61,200,24,4.37,79.0,0.27,moderate,normal
2026-01-05 05:35:00,89.2,1161,74,228,18,4.6,81.9,0.34,calm,normal
2026-01-05 05:40:00,82.3,1345,81,194,24,4.18,77.2,0.28,moderate,normal
2026-01-05 05:45:00,90.6,1474,66,238,21,4.59,84.8,0.54,moderate,warning
2026-01-05 05:50:00,84.7,1238,64,182,19,4.21,76.4,0.84,calm,critical
2026-01-05 05:55:00,101.1,1191,70,188,20,4.01,95.0,0.85,calm,critical
2026-01-05 06:00:00,86.6,1486,73,236,24,4.5,80.7,0.69,rough,warning
2026-01-05 06:05:00,83.1,1100,71,195,18,4.36,76.9,0.41,moderate,normal
2026-01-05 06:10:00,76.5,1342,60,233,21,4.13,70.0,0.8,rough,critical
2026-01-05 06:15:00,81.8,1197,66,212,19,4.43,74.4,0.41,calm,normal
2026-01-05 06:20:00,92.3,1057,66,237,21,4.55,86.4,0.3,rough,warning
2026-01-05 06:25:00,85.6,1060,77,214,21,4.0,75.8,0.43,rough,normal
2026-01-05 06:30:00,91.0,1469,62,191,19,4.53,82.3,0.44,calm,warning
2026-01-05 06:35:00,84.8,1373,73,231,22,4.35,78.2,0.32,calm,normal
2026-01-05 06:40:00,88.3,1146,75,196,23,4.43,78.5,0.67,rough,warning
2026-01-05 06:45:00,84.2,1050,69,223,19,4.26,77.8,0.47,calm,normal
2026-01-05 06:50:00,96.0,1110,60,215,20,4.46,90.0,0.58,moderate,warning
2026-01-05 06:55:00,81.3,1088,79,229,21,4.09,74.7,0.43,calm,normal
2026-01-05 07:00:00,94.9,1019,81,221,20,4.75,89.7,0.28,storm,warning
2026-01-05 07:05:00,94.0,1185,85,200,22,4.44,86.0,0.9,calm,critical
2026-01-05 07:10:00,80.4,1282,88,210,24,4.61,72.3,0.54,calm,normal
2026-01-05 07:15:00,93.9,1005,75,235,22,4.67,85.9,0.5,storm,warning
2026-01-05 07:20:00,91.1,1084,82,220,19,4.05,84.1,0.47,calm,warning
2026-01-05 07:25:00,84.1,1379,81,182,19,4.19,76.8,0.63,calm,warning
2026-01-05 07:30:00,93.3,1004,86,231,21,4.37,86.1,0.65,calm,warning
2026-01-05 07:35:00,83.4,1316,76,189,22,4.62,77.9,0.5,calm,normal
2026-01-05 07:40:00,90.6,1467,77,202,24,4.43,85.3,0.86,calm,critical
2026-01-05 07:45:00,102.0,1317,64,214,20,4.67,93.8,0.24,calm,critical
2026-01-05 07:50:00,85.4,1404,72,206,23,4.06,75.7,0.8,calm,critical
2026-01-05 07:55:00,92.5,1180,63,217,20,4.74,83.7,0.63,rough,warning
2026-01-05 08:00:00,85.9,1352,69,223,22,4.41,76.9,0.87,calm,critical
2026-01-05 08:05:00,88.6,1409,82,194,20,4.76,79.4,0.63,rough,warning
2026-01-05 08:10:00,93.2,1461,85,224,20,4.5,83.7,0.74,calm,warning
2026-01-05 08:15:00,92.9,1336,73,201,22,4.69,85.9,0.39,calm,warning
2026-01-05 08:20:00,89.9,1236,75,196,21,4.61,84.3,0.62,moderate,warning
2026-01-05 08:25:00,91.6,1464,85,186,22,4.19,84.6,0.5,calm,warning
2026-01-05 08:30:00,86.5,1382,69,185,24,4.4,80.9,0.42,moderate,normal
2026-01-05 08:35:00,92.8,1446,74,220,18,4.62,87.2,0.5,rough,warning
2026-01-05 08:40:00,90.5,1139,78,187,24,4.39,85.0,0.68,moderate,warning
2026-01-05 08:45:00,83.6,1396,84,233,21,4.37,77.0,0.6,rough,normal
2026-01-05 08:50:00,88.0,1325,66,200,22,4.43,81.8,0.56,calm,normal
2026-01-05 08:55:00,87.6,1075,78,238,22,4.12,81.8,0.3,moderate,normal
2026-01-05 09:00:00,85.7,1190,74,180,18,4.66,76.2,0.85,storm,critical
2026-01-05 09:05:00,90.9,1411,67,202,19,4.72,82.8,0.36,calm,warning
2026-01-05 09:10:00,83.3,1044,84,189,20,4.09,76.3,0.29,moderate,normal
2026-01-05 09:15:00,81.4,1180,89,237,19,4.16,72.8,0.26,calm,normal
2026-01-05 09:20:00,89.3,1184,60,213,23,4.16,80.3,0.78,rough,critical
2026-01-05 09:25:00,79.9,1128,76,182,24,4.35,70.2,0.74,moderate,warning
2026-01-05 09:30:00,90.2,1332,71,226,19,4.3,83.1,0.73,moderate,warning
2026-01-05 09:35:00,90.9,1377,85,228,19,4.41,82.3,0.25,calm,warning
2026-01-05 09:40:00,82.9,1057,74,188,21,4.73,74.5,0.56,calm,normal
2026-01-05 09:45:00,82.4,1424,71,225,23,4.38,73.0,0.35,moderate,normal
2026-01-05 09:50:00,84.7,1433,72,225,24,4.01,78.4,0.53,calm,normal
2026-01-05 09:55:00,92.0,1497,78,189,22,4.28,85.7,0.88,moderate,critical
2026-01-05 10:00:00,91.8,1341,66,210,22,4.58,85.7,0.3,moderate,warning
2026-01-05 10:05:00,82.7,1012,71,191,22,4.55,76.7,0.59,moderate,normal
2026-01-05 10:10:00,95.4,1260,61,234,22,4.22,87.8,0.29,moderate,warning
2026-01-05 10:15:00,97.1,1428,72,220,23,4.13,87.7,0.38,rough,critical
2026-01-05 10:20:00,94.9,1300,83,203,19,4.75,89.4,0.61,calm,warning
2026-01-05 10:25:00,90.4,1187,79,235,24,4.73,80.5,0.63,moderate,warning
2026-01-05 10:30:00,89.4,1358,65,186,19,4.52,81.8,0.24,rough,normal
2026-01-05 10:35:00,87.0,1442,78,220,24,4.49,79.2,0.46,calm,normal
2026-01-05 10:40:00,87.1,1084,77,193,18,4.28,80.5,0.37,moderate,normal
2026-01-05 10:45:00,82.7,1114,72,199,24,4.04,74.7,0.88,calm,critical
2026-01-05 10:50:00,93.6,1027,61,190,20,4.63,85.6,0.29,moderate,warning
2026-01-05 10:55:00,92.7,1463,79,230,24,4.28,85.4,0.29,calm,warning
2026-01-05 11:00:00,82.2,1301,65,216,18,4.51,76.9,0.41,calm,normal
2026-01-05 11:05:00,96.7,1447,67,200,19,4.51,89.5,0.31,moderate,critical
2026-01-05 11:10:00,94.7,1090,88,228,21,4.63,88.0,0.82,moderate,critical
2026-01-05 11:15:00,89.5,1461,86,190,23,4.05,83.2,0.37,rough,normal
2026-01-05 11:20:00,91.2,1121,77,224,19,4.49,82.3,0.78,moderate,critical
2026-01-05 11:25:00,93.4,1478,64,211,23,4.53,84.4,0.83,calm,critical
2026-01-05 11:30:00,92.3,1033,80,182,18,4.15,83.2,0.73,calm,warning
2026-01-05 11:35:00,93.4,1398,75,235,22,4.75,86.6,0.24,calm,warning
2026-01-05 11:40:00,82.7,1039,88,231,22,4.14,73.8,0.89,moderate,critical
2026-01-05 11:45:00,85.7,1135,70,220,19,4.78,79.0,0.29,calm,normal
2026-01-05 11:50:00,87.7,1170,63,213,21,4.58,80.9,0.31,calm,normal
2026-01-05 11:55:00,89.9,1300,89,225,22,4.17,82.1,0.79,moderate,critical
2026-01-05 12:00:00,93.1,1485,79,220,23,4.25,87.0,0.35,storm,warning
2026-01-05 12:05:00,84.0,1104,89,194,18,4.05,76.8,0.89,rough,critical
2026-01-05 12:10:00,93.7,1252,62,202,24,4.43,84.3,0.76,calm,critical
2026-01-05 12:15:00,86.5,1203,75,195,18,4.14,78.8,0.86,moderate,critical
2026-01-05 12:20:00,85.8,1258,89,197,24,4.54,77.6,0.33,calm,normal
2026-01-05 12:25:00,86.8,1364,64,185,21,4.79,77.9,0.28,calm,normal
2026-01-05 12:30:00,87.5,1438,81,207,20,4.66,78.6,0.25,calm,normal
2026-01-05 12:35:00,78.9,1024,82,238,22,4.04,70.0,0.62,calm,warning
2026-01-05 12:40:00,87.1,1205,77,236,22,4.03,79.8,0.73,storm,warning
2026-01-05 12:45:00,88.1,1066,82,206,23,4.63,81.7,0.53,rough,normal
2026-01-05 12:50:00,85.3,1355,77,239,21,4.6,75.4,0.28,rough,normal
2026-01-05 12:55:00,97.0,1033,67,205,19,4.23,90.8,0.54,rough,critical
2026-01-05 13:00:00,89.6,1420,88,227,23,4.67,79.8,0.61,calm,warning
2026-01-05 13:05:00,89.1,1106,71,189,21,4.04,83.6,0.78,moderate,critical
2026-01-05 13:10:00,79.7,1442,64,191,20,4.12,70.0,0.84,calm,critical
2026-01-05 13:15:00,96.2,1442,67,198,20,4.4,87.4,0.85,rough,critical
2026-01-05 13:20:00,79.4,1344,89,205,21,4.58,70.8,0.36,storm,normal
2026-01-05 13:25:00,86.6,1342,67,198,19,4.35,76.7,0.2,moderate,normal
2026-01-05 13:30:00,92.1,1102,88,213,21,4.37,84.7,0.69,calm,warning
2026-01-05 13:35:00,87.1,1073,79,204,22,4.75,79.3,0.83,storm,critical
2026-01-05 13:40:00,82.3,1039,82,197,20,4.18,75.9,0.84,calm,critical
2026-01-05 13:45:00,93.2,1298,85,195,20,4.55,85.0,0.76,calm,critical
2026-01-05 13:50:00,90.3,1412,69,193,23,4.74,82.5,0.35,calm,warning
2026-01-05 13:55:00,97.7,1031,69,237,18,4.23,92.1,0.35,rough,critical
2026-01-05 14:00:00,77.0,1025,62,220,21,4.47,70.5,0.85,calm,critical
2026-01-05 14:05:00,82.8,1439,71,216,18,4.34,74.5,0.26,calm,normal
2026-01-05 14:10:00,92.5,1007,64,203,22,4.11,83.7,0.41,rough,warning
2026-01-05 14:15:00,85.8,1033,70,218,24,4.64,78.1,0.66,rough,warning
2026-01-05 14:20:00,90.2,1416,83,230,20,4.45,84.8,0.71,rough,warning
2026-01-05 14:25:00,84.8,1192,70,191,21,4.64,78.6,0.58,moderate,normal
2026-01-05 14:30:00,89.6,1423,64,191,21,4.24,80.5,0.33,rough,normal
2026-01-05 14:35:00,92.0,1211,63,197,20,4.23,83.5,0.25,calm,warning
2026-01-05 14:40:00,87.6,1433,78,233,20,4.61,77.7,0.2,rough,normal
2026-01-05 14:45:00,97.2,1094,83,184,23,4.6,89.8,0.63,moderate,critical
2026-01-05 14:50:00,87.2,1374,65,199,18,4.72,77.3,0.83,calm,critical
2026-01-05 14:55:00,88.5,1412,60,227,21,4.15,79.7,0.65,moderate,warning
2026-01-05 15:00:00,87.2,1078,74,187,23,4.05,79.1,0.88,calm,critical
2026-01-05 15:05:00,92.0,1055,68,224,21,4.31,82.7,0.56,calm,warning
2026-01-05 15:10:00,92.2,1127,86,191,24,4.2,85.6,0.35,calm,warning
2026-01-05 15:15:00,86.9,1352,87,187,22,4.09,80.3,0.55,calm,normal
2026-01-05 15:20:00,86.2,1162,69,199,23,4.66,79.6,0.77,moderate,critical
2026-01-05 15:25:00,87.9,1080,63,210,19,4.39,81.4,0.74,rough,warning
2026-01-05 15:30:00,86.6,1234,72,220,22,4.39,79.3,0.44,calm,normal
2026-01-05 15:35:00,88.6,1186,83,213,24,4.07,79.8,0.39,moderate,normal
2026-01-05 15:40:00,84.0,1145,81,196,20,4.57,78.0,0.26,calm,normal
2026-01-05 15:45:00,88.3,1241,64,228,19,4.36,82.0,0.23,calm,normal
2026-01-05 15:50:00,83.1,1412,61,197,20,4.01,77.6,0.6,calm,normal
2026-01-05 15:55:00,84.5,1141,82,211,23,4.63,77.0,0.6,moderate,normal
2026-01-05 16:00:00,84.0,1487,71,235,22,4.49,77.3,0.53,moderate,normal
2026-01-05 16:05:00,94.6,1259,72,206,19,4.77,86.7,0.35,calm,warning
2026-01-05 16:10:00,88.7,1176,75,192,22,4.46,83.7,0.24,moderate,normal
2026-01-05 16:15:00,81.6,1400,69,212,21,4.66,75.7,0.84,moderate,critical
2026-01-05 16:20:00,95.2,1027,65,222,24,4.28,87.8,0.39,calm,warning
2026-01-05 16:25:00,83.2,1403,61,190,19,4.21,78.0,0.61,moderate,warning
2026-01-05 16:30:00,82.2,1435,89,210,24,4.15,74.5,0.31,moderate,normal
2026-01-05 16:35:00,81.1,1496,86,230,19,4.31,71.4,0.86,rough,critical
2026-01-05 16:40:00,84.1,1227,74,197,20,4.79,77.1,0.43,rough,normal
2026-01-05 16:45:00,91.0,1111,65,186,19,4.01,82.6,0.78,calm,critical
2026-01-05 16:50:00,93.6,1200,80,229,18,4.64,87.0,0.48,moderate,warning
2026-01-05 16:55:00,81.8,1150,87,222,21,4.41,72.3,0.33,moderate,normal
2026-01-05 17:00:00,84.4,1333,73,237,24,4.55,78.4,0.69,moderate,warning
2026-01-05 17:05:00,77.9,1434,75,238,20,4.69,72.8,0.77,calm,critical
2026-01-05 17:10:00,90.5,1245,85,186,24,4.72,83.2,0.4,moderate,warning
2026-01-05 17:15:00,86.6,1267,67,207,21,4.41,78.1,0.77,moderate,critical
2026-01-05 17:20:00,77.7,1352,70,199,21,4.68,70.0,0.39,moderate,normal
2026-01-05 17:25:00,86.7,1171,83,217,18,4.01,80.4,0.43,rough,normal
2026-01-05 17:30:00,89.6,1324,62,193,23,4.77,81.5,0.3,rough,normal
2026-01-05 17:35:00,96.2,1200,70,209,20,4.27,90.1,0.89,moderate,critical
2026-01-05 17:40:00,83.4,1436,79,195,22,4.74,77.9,0.84,calm,critical
2026-01-05 17:45:00,78.3,1081,78,184,24,4.78,70.0,0.76,moderate,critical
2026-01-05 17:50:00,82.1,1431,72,239,19,4.69,75.2,0.3,moderate,normal
2026-01-05 17:55:00,89.7,1067,62,200,23,4.49,80.3,0.44,rough,normal
2026-01-05 18:00:00,85.2,1399,62,236,20,4.79,78.7,0.31,rough,normal
2026-01-05 18:05:00,86.0,1488,68,236,19,4.32,79.9,0.51,moderate,normal
2026-01-05 18:10:00,84.3,1160,89,210,18,4.2,74.9,0.52,moderate,normal
2026-01-05 18:15:00,85.6,1066,65,186,20,4.4,79.1,0.74,calm,warning
2026-01-05 18:20:00,89.8,1446,64,184,20,4.68,83.0,0.48,rough,normal
2026-01-05 18:25:00,87.7,1039,83,215,18,4.27,78.1,0.2,calm,normal
2026-01-05 18:30:00,90.5,1456,81,190,20,4.48,83.6,0.55,calm,warning
2026-01-05 18:35:00,97.7,1171,76,209,23,4.03,90.2,0.35,calm,critical
2026-01-05 18:40:00,90.8,1277,76,215,18,4.34,81.1,0.68,calm,warning
2026-01-05 18:45:00,86.7,1432,68,189,23,4.66,77.6,0.23,moderate,normal
2026-01-05 18:50:00,84.9,1138,66,226,19,4.32,78.8,0.79,moderate,critical
2026-01-05 18:55:00,86.6,1432,85,189,22,4.43,78.1,0.46,moderate,normal
2026-01-05 19:00:00,78.0,1059,63,205,19,4.08,71.5,0.7,moderate,warning
2026-01-05 19:05:00,85.7,1331,69,188,22,4.65,77.6,0.45,storm,normal
2026-01-05 19:10:00,79.0,1254,85,211,22,4.46,70.0,0.5,moderate,normal
2026-01-05 19:15:00,86.3,1236,70,223,19,4.41,80.9,0.6,rough,normal
2026-01-05 19:20:00,93.1,1315,63,225,21,4.6,84.9,0.26,moderate,warning
2026-01-05 19:25:00,91.0,1164,84,183,20,4.65,85.7,0.4,calm,warning
2026-01-05 19:30:00,92.3,1071,67,218,21,4.06,83.7,0.53,rough,warning
2026-01-05 19:35:00,87.9,1039,68,182,24,4.35,79.9,0.59,moderate,normal
2026-01-05 19:40:00,82.6,1238,71,208,19,4.33,76.9,0.56,calm,normal
2026-01-05 19:45:00,86.8,1383,86,190,20,4.33,78.4,0.81,rough,critical
2026-01-05 19:50:00,90.2,1087,68,203,22,4.66,80.4,0.57,moderate,warning
2026-01-05 19:55:00,76.2,1009,71,194,24,4.47,70.0,0.33,calm,normal
2026-01-05 20:00:00,90.5,1164,75,237,24,4.31,84.1,0.32,calm,warning
2026-01-05 20:05:00,84.8,1462,87,186,23,4.56,74.9,0.56,storm,normal
2026-01-05 20:10:00,90.7,1342,62,197,19,4.53,83.7,0.45,rough,warning
2026-01-05 20:15:00,93.7,1383,87,213,21,4.79,84.4,0.27,calm,warning
2026-01-05 20:20:00,89.3,1355,69,186,23,4.72,80.3,0.82,calm,critical
2026-01-05 20:25:00,89.2,1102,88,238,22,4.78,82.6,0.6,rough,normal
2026-01-05 20:30:00,91.3,1037,87,233,24,4.46,82.9,0.28,calm,warning
2026-01-05 20:35:00,77.3,1406,72,181,18,4.18,70.0,0.2,rough,normal
2026-01-05 20:40:00,85.8,1045,84,238,24,4.62,77.3,0.53,calm,normal
2026-01-05 20:45:00,83.7,1209,64,192,19,4.78,75.2,0.69,calm,warning
2026-01-05 20:50:00,92.9,1097,65,180,19,4.61,85.7,0.78,moderate,critical
2026-01-05 20:55:00,85.6,1172,73,191,20,4.45,77.2,0.24,calm,normal
2026-01-05 21:00:00,93.3,1273,60,214,18,4.55,83.6,0.29,calm,warning
2026-01-05 21:05:00,87.7,1200,72,186,23,4.12,77.7,0.41,moderate,normal
2026-01-05 21:10:00,87.8,1474,60,182,22,4.7,80.1,0.79,moderate,critical
2026-01-05 21:15:00,88.1,1218,75,229,24,4.68,81.5,0.6,moderate,normal
2026-01-05 21:20:00,92.5,1365,63,210,22,4.76,86.8,0.67,calm,warning
2026-01-05 21:25:00,86.4,1443,69,221,19,4.02,80.8,0.55,calm,normal
2026-01-05 21:30:00,91.5,1357,76,234,22,4.67,85.9,0.29,storm,warning
2026-01-05 21:35:00,85.3,1238,64,225,21,4.25,78.1,0.6,calm,normal
2026-01-05 21:40:00,92.8,1222,83,239,24,4.34,85.6,0.33,moderate,warning
2026-01-05 21:45:00,84.7,1095,68,215,18,4.65,78.6,0.45,moderate,normal
2026-01-05 21:50:00,85.2,1039,89,183,22,4.73,76.4,0.8,moderate,critical
2026-01-05 21:55:00,99.5,1245,62,236,22,4.11,92.7,0.7,moderate,critical
2026-01-05 22:00:00,82.0,1423,71,200,22,4.09,76.1,0.3,moderate,normal
2026-01-05 22:05:00,79.8,1323,65,208,22,4.51,72.5,0.32,moderate,normal
2026-01-05 22:10:00,88.8,1246,74,192,23,4.62,80.7,0.4,moderate,normal
2026-01-05 22:15:00,75.1,1078,84,214,19,4.28,70.0,0.43,calm,normal
2026-01-05 22:20:00,92.2,1420,72,234,18,4.57,84.0,0.55,rough,warning
2026-01-05 22:25:00,83.0,1344,60,194,23,4.04,77.8,0.34,calm,normal
2026-01-05 22:30:00,94.5,1443,73,211,23,4.42,88.6,0.82,moderate,critical
2026-01-05 22:35:00,92.6,1250,66,192,19,4.71,83.9,0.72,moderate,warning
2026-01-05 22:40:00,83.6,1190,84,206,18,4.53,76.2,0.45,rough,normal
2026-01-05 22:45:00,86.5,1407,81,227,24,4.35,78.0,0.4,calm,normal
2026-01-05 22:50:00,87.6,1360,62,229,24,4.78,78.4,0.65,moderate,warning
2026-01-05 22:55:00,89.8,1439,73,212,22,4.79,83.3,0.84,calm,critical
2026-01-05 23:00:00,85.7,1096,89,228,20,4.74,80.3,0.63,calm,warning
2026-01-05 23:05:00,82.4,1488,72,219,22,4.09,75.6,0.34,calm,normal
2026-01-05 23:10:00,88.0,1275,62,188,23,4.57,80.2,0.29,moderate,normal
2026-01-05 23:15:00,87.7,1417,66,193,18,4.23,77.7,0.72,rough,warning
2026-01-05 23:20:00,90.3,1237,61,211,24,4.63,83.6,0.22,moderate,warning
2026-01-05 23:25:00,90.9,1280,73,204,19,4.03,85.2,0.86,moderate,critical
2026-01-05 23:30:00,81.6,1340,79,227,19,4.62,74.8,0.44,moderate,normal
2026-01-05 23:35:00,85.9,1462,88,232,24,4.63,77.5,0.76,calm,critical
2026-01-05 23:40:00,85.5,1446,82,235,19,4.51,77.5,0.71,moderate,warning
2026-01-05 23:45:00,83.1,1388,83,200,24,4.35,73.6,0.88,rough,critical
2026-01-05 23:50:00,87.7,1212,75,197,21,4.02,81.3,0.59,storm,normal
2026-01-05 23:55:00,76.0,1213,80,231,24,4.77,70.0,0.81,rough,critical
2026-01-06 00:00:00,91.7,1384,62,182,21,4.56,86.3,0.51,storm,warning
2026-01-06 00:05:00,88.4,1393,69,223,18,4.57,83.4,0.79,calm,critical
2026-01-06 00:10:00,90.5,1279,62,181,24,4.24,85.0,0.65,rough,warning
2026-01-06 00:15:00,95.0,1497,84,191,20,4.35,85.3,0.23,moderate,warning
2026-01-06 00:20:00,87.6,1459,80,184,22,4.33,81.5,0.57,storm,normal
2026-01-06 00:25:00,90.5,1148,89,190,19,4.61,82.5,0.57,rough,warning
2026-01-06 00:30:00,87.4,1123,73,209,18,4.35,77.9,0.22,moderate,normal
2026-01-06 00:35:00,86.6,1435,87,228,18,4.21,81.1,0.78,moderate,critical
2026-01-06 00:40:00,89.7,1337,64,226,19,4.58,82.1,0.35,moderate,normal
2026-01-06 00:45:00,96.3,1390,74,216,24,4.09,87.6,0.33,moderate,critical
2026-01-06 00:50:00,95.6,1261,60,227,21,4.26,87.1,0.57,moderate,warning
2026-01-06 00:55:00,83.9,1348,68,187,23,4.69,77.2,0.73,moderate,warning
2026-01-06 01:00:00,90.2,1297,64,216,23,4.58,84.4,0.41,moderate,warning
2026-01-06 01:05:00,83.2,1118,87,196,19,4.47,78.0,0.8,moderate,critical
2026-01-06 01:10:00,89.6,1125,75,217,19,4.37,84.0,0.57,moderate,normal
2026-01-06 01:15:00,82.3,1402,66,203,19,4.52,77.2,0.4,calm,normal
2026-01-06 01:20:00,91.5,1240,73,197,22,4.77,83.1,0.57,rough,warning
2026-01-06 01:25:00,85.4,1232,82,220,23,4.42,77.3,0.77,moderate,critical
2026-01-06 01:30:00,94.1,1296,85,201,22,4.73,89.1,0.83,moderate,critical
2026-01-06 01:35:00,81.5,1448,69,209,24,4.15,74.8,0.4,moderate,normal
2026-01-06 01:40:00,84.4,1296,77,224,19,4.44,74.6,0.53,calm,normal
2026-01-06 01:45:00,77.8,1116,78,191,24,4.0,72.8,0.65,moderate,warning
2026-01-06 01:50:00,90.2,1197,68,195,19,4.54,83.7,0.74,moderate,warning
2026-01-06 01:55:00,81.1,1437,73,216,21,4.53,74.7,0.76,calm,critical
2026-01-06 02:00:00,89.1,1233,80,234,20,4.29,79.4,0.28,rough,normal
2026-01-06 02:05:00,87.2,1462,80,196,20,4.72,80.9,0.46,calm,normal
2026-01-06 02:10:00,84.0,1293,83,180,24,4.38,77.2,0.31,moderate,normal
2026-01-06 02:15:00,86.9,1116,77,204,24,4.51,79.9,0.27,calm,normal
2026-01-06 02:20:00,84.0,1198,72,220,23,4.03,76.1,0.6,calm,normal
2026-01-06 02:25:00,89.4,1179,78,217,22,4.17,82.6,0.59,rough,normal
2026-01-06 02:30:00,90.4,1357,80,231,23,4.05,81.0,0.31,calm,warning
2026-01-06 02:35:00,85.6,1072,82,220,20,4.03,79.9,0.3,moderate,normal
2026-01-06 02:40:00,79.7,1335,65,190,24,4.59,72.7,0.36,moderate,normal
2026-01-06 02:45:00,81.4,1469,74,196,22,4.67,74.3,0.73,calm,warning
2026-01-06 02:50:00,80.9,1027,87,195,20,4.58,75.0,0.39,moderate,normal
2026-01-06 02:55:00,88.0,1434,74,188,19,4.26,82.1,0.4,calm,normal
2026-01-06 03:00:00,80.8,1014,86,180,21,4.75,73.1,0.77,rough,critical
2026-01-06 03:05:00,95.1,1393,69,180,18,4.39,87.5,0.24,moderate,warning
2026-01-06 03:10:00,86.5,1342,87,239,23,4.57,79.9,0.68,calm,warning
2026-01-06 03:15:00,81.5,1140,75,220,22,4.08,75.0,0.87,moderate,critical
